QUANTITY	TIME	FAC	ORG	LOC	EVENT
[]	[]	[]	[]	['Lake Concord']	[]
[]	['nights']	[]	[]	[]	[]
['at least 30 miles']	[]	['Katy', 'the Katy Trail']	[]	[]	[]
[]	[]	['Theatre']	[]	[]	[]
[]	[]	['Broadway', 'the Butler County Courthouse', 'Vine']	"[""Overby's Furniture""]"	[]	[]
[]	['late at night']	[]	[]	[]	[]
['a few miles', 'about another mile', 'about 1/4 of a mile']	['midnight', 'as early as 10 pm']	['Wilcox road']	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 5 mph']	['night']	['Rickey Road']	[]	[]	[]
[]	[]	['dd highway']	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 75 feet', 'about 10 miles']	['each night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['daytime']	[]	[]	[]	[]
[]	['early in the morning']	['McArthur']	"[""Casey's""]"	[]	[]
[]	['2 at night']	['Subway']	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	['the Hart Cemetery']	[]	[]	[]
[]	[]	"[""Devil's Bridge"", '92 HWY East', 'Devils']"	[]	[]	[]
[]	[]	['Jenkins road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night', 'night']	['Phelps Grove Park', 'Bennett', 'National']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Smith Hall']	[]	[]	[]
[]	['night']	[]	['Wilhoit Theatre']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	"[""Lander's Theatre""]"	[]	[]
[]	['one evening']	[]	[]	[]	[]
[]	['late at night']	['Phelps Grove Park', 'Bennett', 'National']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Albino Farm Bridge']	[]	[]	[]
[]	['night']	[]	['Department of Family Services']	[]	[]
[]	[]	['hwy 65']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['nighttime']	[]	[]	[]	[]
[]	['between midnight and 4am', 'late at night']	['the Convention Center']	['the University Plaza Hotel']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['the Catholic Church', 'Ste. Gen', 'Valle School']	[]	['Mississippi']	[]
[]	['night']	[]	[]	['Spook Hollow']	[]
['200 foot']	['night']	[]	[]	[]	[]
[]	['One night']	[]	[]	[]	[]
[]	[]	['Auditorium']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Basement', 'Morgue']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Alexian Bros', 'White house']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['2 or 3 in the morning']	[]	[]	[]	[]
[]	[]	['Powell Symphony Hall']	[]	[]	[]
[]	[]	['Sheldon', 'the Sheldon Concert Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	['a Bed and Breakfast']	[]	[]
[]	[]	[]	['The Georgian Condominiums']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"['Gratiot', 'the Brant Mansion', ""McDowell's College"", 'the Gratiot Street Prison']"	"['Federal', ""McDowell's College"", 'the Christian Brothers Academy']"	['Mississippi River']	['Civil War']
[]	['11 pm']	"[""the Old Ronnie's Drive in""]"	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 5 miles']	[]	['Roosevelt']	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['every night']	[]	['SLU']	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	['odd hours']	[]	[]	[]	[]
[]	[]	['Lynstone park']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Loretto-Hilton']	[]	[]	[]
[]	['odd hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	['Middle School Gym']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['Mine', 'the Pea Ridge Mine']	[]	['North America', 'Iron Are']	[]
[]	['about an hour']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['highway 70', 'Truxton']	[]	[]	[]
[]	['night']	['Hwy 15', 'Union Covered']	[]	[]	[]
[]	[]	['Tunnel Bill']	[]	[]	[]
[]	[]	['M hwy', 'M Hwy']	[]	[]	[]
[]	['only a few moments', 'the night']	[]	[]	[]	[]
[]	['one minute', 'the next']	[]	[]	[]	[]
['about 5 miles']	[]	['hwy 100']	[]	[]	[]
[]	[]	['Diemer Hall']	[]	[]	[]
[]	[]	['Hawkins Hall - Residence']	[]	[]	[]
[]	[]	['Houts/Hosey Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Osborne/Phillips Hall']	[]	[]	[]
[]	['one evening']	['Yeater Hall']	[]	[]	[]
[]	['the evening']	[]	['Bed & Breakfast']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['approximately 300 feet']	['one minute', 'nights']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	['Avenue']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['West Plains']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['the Civil War']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Sacred Heart']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['the Old Homestead']	[]	[]	[]
[]	['night']	[]	[]	['woodland beach', 'Woodland Beach']	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'One night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['karlyn street']	[]	[]	[]
[]	['night']	[]	"[""Womens' Correctional Institute""]"	[]	[]
[]	['late at night']	['Station 3']	[]	[]	[]
[]	['nights']	['Turkey Point']	['Redcoats']	[]	['Battle', 'Battle of the American Revolution']
[]	[]	['Main Street-']	[]	[]	[]
[]	[]	['the Swamp Forest']	[]	['Lums Pond']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['Pike Creek']	[]
[]	[]	[]	[]	[]	[]
['8 foot']	[]	[]	[]	[]	[]
[]	['night']	['an Indian Graveyard']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a brief second']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Du Pont']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Jerde Hall -', 'Jerde Hall']	[]	[]	[]
[]	['One night']	['Johnson Fine Arts Center']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Doner Auditorium']	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Hotel']	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	['late at night', 'Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Seconds later']	[]	['The Highliner Eatery']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night', 'late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'Late at night']	[]	['Burress Feeds']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'the next morning']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Mt. Rushmore']	[]
['about 6 foot']	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['1 mile']	[]	['Mission']	[]	[]	[]
[]	[]	['Graham Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Auditorium']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['wolf creek school']	[]	[]
[]	[]	[]	[]	['agency Village.the']	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	"[""Hooky's""]"	[]	[]
[]	[]	['the Third Floor Gym', 'Rapid City Regional Airport']	['AA', 'Dakota Junior High']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Sioux San']	[]	[]
[]	[]	[]	"[""Steven's""]"	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['late at night']	['Booth Road']	[]	['Rock Creek']	[]
[]	['night']	[]	['EC']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['The Actors Studio', 'Rainbow Bar and Grill', 'The Community Playhouse']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	['The Community Playhouse']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Hoch Drug']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Meckling']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['11:30 at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Corbey']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Whitby Hall']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	['Another night']	[]	['334th Training Squadron -']	[]	[]
['three or four yards']	['evenings', 'night']	[]	['338th Training Squadron', 'Nam']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['Civil War']
[]	['night']	['Calloway Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['around 10:45']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['hwy 90', 'The Old Place']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night', 'midnight']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['a half mile']	['one night', 'night']	['Asbury Cemetery']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['around 5:15 in the afternoon', 'the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'a full moon night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Halloween night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Grand Opera House']	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	['Late at night', 'the night']	[]	[]	[]	[]
[]	['midnight']	['Nola rd.']	[]	[]	[]
[]	['around midnight', 'night']	[]	[]	[]	[]
[]	['night']	[]	[]	['the Brooklyn Acres']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Post House']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['1 a.m.']	[]	['Sigma', 'St. Anthony Hall', 'Fraternity']	[]	[]
[]	['night']	['I-10']	[]	['the Singing River', 'The Pascagoula River']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Blue Rose']	[]	[]	[]
[]	['late at night']	[]	['Philadelphia High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Wal-Mart']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Lyric Theater']	[]	[]
[]	['a few hours', 'about half an hour', 'night']	['The Queen Victoria Room']	[]	[]	[]
[]	['12:00 a.m.']	[]	[]	[]	[]
[]	['night']	[]	[]	"[""John's Bayou""]"	[]
[]	[]	[]	['Union']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['Civil War']
[]	['1 o clock in the morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['every 15 minutes']	[]	[]	[]	[]
[]	['around 3am)in', 'early in the morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Berlin turnpike']	[]	[]	[]
[]	[]	['the Mattabesset Trail']	[]	['Lamentation Mountain']	[]
[]	[]	['Suicide High']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	['night']	[]	['the University of Hartford', 'St. Thomas']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['Harding High School']	[]	[]
[]	[]	[]	['T.V.']	[]	[]
[]	['overnight']	['the Star Light Ball Room']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late one night', 'one morning']	[]	[]	[]	[]
[]	[]	[]	['SPCHS']	[]	[]
[]	[]	['Torries Den']	[]	['New England']	['the Revolutionary War']
[]	[]	[]	[]	[]	[]
[]	[]	['Covey Road']	[]	[]	[]
[]	[]	['Cemetery']	['WWII']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Hale Homestead']	[]	[]	[]
[]	[]	['Hearthstone Castle']	[]	[]	[]
[]	['late at night']	['Berkshire Hall']	['Berkshire Theatre']	[]	[]
[]	[]	['Fairfield Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours', 'one snowy evening']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['the Revolutionary war']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Redeyes']	[]	[]	[]
[]	['next morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['fear Ghostwatcherz.com', 'MTV']	[]	[]
[]	['between midnight and 4AM', '2AM']	['Dolan Hall', 'Dolan 231', 'Dolan 403']	['Fairfield U.']	[]	[]
[]	[]	[]	['PepsiCo', 'PepsiCo Theatre - Theatre']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['several minutes']	[]	[]	[]	[]
[]	[]	['Main Street']	['DeWolf']	[]	[]
[]	[]	[]	['Nike']	['the meshomasic state forest']	['cold war']
[]	[]	['Block Island Ferry', 'LedgeLight']	['Project Oceanology of Groton']	['the Thames River', 'Ocean']	[]
[]	['the night']	['Bldg 426', 'Naval Submarine Base', '427']	['Navy', 'NAVY']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['State Capitol']	['New England']	[]
[]	['the late night hours', 'about 5 minutes']	['Rt.72', 'RT.72', 'Chamberlain Hwy', 'Ragged Mountain']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['the Hammonasset River', 'Nineveh Falls']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Inns']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Inn']	[]	[]
[]	[]	[]	[]	['Mount Tom']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['UCONN']	[]	[]
[]	[]	['Hubbard Park']	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['a half pound']	[]	[]	[]	[]	[]
[]	[]	['Undercliff']	['the Undercliff Institution']	[]	[]
['about three to five feet']	['the evening']	['Middlebury/Waterbury', 'Waterbury Road', 'I84']	[]	[]	[]
[]	[]	['CVH', 'the Cotter Building']	[]	['the Ct. River']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Silver Sands', 'Earth', 'Island']	[]
[]	[]	[]	[]	[]	['WW1']
[]	['midnight']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a few seconds']	[]	[]	['crescent lake', 'New Britain']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Dominican Hall']	['Yale Psychiatric Institution']	[]	[]
[]	['10 PM', 'every night', 'midnight']	[]	[]	[]	[]
[]	[]	['Rosary Hall -  ']	[]	[]	[]
[]	['Midnight', 'midnight', 'mid-night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	['Lighthouse Park']	[]	[]	[]
[]	['late in the night']	['Elm and Church street']	['Union Trust', 'First Union']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['North Campus']	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	[]	['Ledge Lighthouse']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	['Gallows Lane']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Main Street']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Main Inn']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Emergency 1']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the I-95 Yankee doodle bridge']	[]	[]	[]
[]	[]	['the Edmunds Dormitory']	['St. Thomas More']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Insane', 'NIKE']	[]	[]
[]	[]	"[""Captain Grant's Inn""]"	['New London Day']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Salem Town Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Great Hill']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['10:00 p.m.']	['water tower']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Morgue']	[]	[]	[]
[]	[]	['Elm street', 'Mansion']	['Phelps']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Hamden Rd']	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 2 feet', '17 foot', 'about ten feet']	[]	['Hells Hallow Road', 'Hell Hollow Road', 'Hell Hallow Road']	[]	"[""Maude's Grave"", 'Hells Hallow', 'Sterling']"	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['a Teen Center']	[]	[]	[]
[]	[]	[]	['the Tolland Historical Society']	[]	[]
[]	[]	[]	[]	[]	[]
['about a mile']	['night']	['route 8- highway', 'Oak Ave']	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	['mid-night']	[]	[]	[]	[]
[]	[]	['Breakneck Hill Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'the night']	[]	[]	[]	[]
[]	['night']	['the Shell gas Station']	['Texaco']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['12:30', 'a late night', '1']	[]	[]	[]	[]
['about five feet']	[]	[]	[]	[]	[]
['365-mile', '60 pounds', 'approx. 2 miles']	[]	['Black Rock State Park', 'the Mattituck Trail', 'Mattituck Trail', 'Rt. 6']	[]	['Saw Mill Woods', 'Hudson']	[]
[]	['night']	['French and Main street']	[]	[]	[]
[]	['first thing', 'morning']	[]	['High School', 'Watertown High']	[]	[]
[]	[]	[]	['KPM']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Buckel Factory']	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	['between midnight and 2 AM']	['Ruden street', 'the University of New Haven']	['Notre Dame']	[]	[]
[]	['night']	[]	[]	[]	[]
['the 44 acres']	[]	[]	['Police Department', 'VA']	[]	[]
[]	['the middle of the night']	[]	['Old Bed and Breakfast Inn']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['3 miles']	[]	[]	[]	[]	['Civil War']
[]	['late night']	[]	[]	[]	[]
[]	['night']	[]	['the Old Windham Inn']	[]	[]
[]	['late hours', 'all night', '~3 AM', 'the early morning', 'night', 'Late at night']	['Founders Hall']	['The Health Center']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['evenings']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Anoka State']	[]	[]
[]	['the morning']	[]	[]	['Rum River']	[]
[]	['all hours of the day']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	"[""Dead Man's Hill""]"	[]
[]	['night']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['B West']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Burnsville Police']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Chanhassen Dinner Theatre', 'the Carver County Historical Society']	[]	[]
[]	['any giving night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['McCall Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight', 'every night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Spirit Valley,(go']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['East High']	['Little Theater -']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	['Griggs Hall S']	[]	[]	[]
[]	[]	[]	['Walgreen']	[]	[]
[]	['every night']	[]	[]	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Noyes Hall', 'Tate Hall']	[]	[]	[]
['a hundred feet']	[]	['660']	[]	[]	[]
['about 6 ft', 'about 5 miles']	['between 11-12 pm']	['HWY 4']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Northern Minnisosta Paranormal Investigators']	[]	[]
[]	[]	['Zim Rd']	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	['One night', 'the night']	['Park Elementary']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	"['the hours', 'midnight', ""one o'clock a.m.""]"	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a few minutes later']	[]	['the Lino']	[]	[]
[]	['night', 'the stroke of midnight']	[]	[]	[]	[]
[]	['around midnight and 2:oo a.m.', 'nights']	[]	[]	[]	[]
[]	[]	"[""Brown's Campgrounds""]"	[]	['Lake']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the minute', '3am']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Guthrie']	[]	[]	[]
[]	['the night']	[]	[]	[]	[]
[]	[]	['Connecticut Room']	[]	[]	[]
[]	['late at night']	['Arcola Trail Bridge', 'Arcola Trail']	[]	[]	[]
[]	['about 1 hour', 'midnight']	['Hwy 18']	[]	['Mississippi']	[]
[]	['Late at night']	['Washington Avenue Bridge', 'The Washington Avenue Bridge']	['the University of Minnesota']	['Mississippi']	[]
['50 degrees']	['night']	[]	['Golf Club']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Weld Hall -  Weld Hall']	[]	[]	[]
[]	['late at night']	['Highway 7']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['that grizzly night']	[]	[]	[]	[]
[]	[]	['Hilleboe Hall']	[]	[]	[]
[]	['late at night']	[]	['Kelsey Theater']	[]	[]
[]	[]	['Melby Hall']	[]	[]	[]
[]	[]	['St. Olaf', 'Thorson Hall']	[]	[]	[]
['about six miles']	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night after 12 am']	"[""Ferguson's Cemetery""]"	[]	[]	[]
[]	[]	['Holy Name Cemetery', 'Holy Name Drive']	[]	[]	[]
[]	['that night', 'night']	['Darling Church']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Redford Hospital', 'Hospital']	['Hospital']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Mayo Clinic']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	"[""Howard's edition""]"	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
